Electricity(kWh),SiteEnergyUse(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFATotal,State,ENERGYSTARScore,Address,SourceEUIWN(kBtu/sf),NaturalGas(therms),TotalGHGEmissions,DefaultData,SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType,PrimaryPropertyType,SiteEUI(kBtu/sf),Latitude,Neighborhood,ComplianceStatus,TaxParcelIdentificationNumber,GHGEmissionsIntensity,PropertyGFABuilding(s),Longitude,Electricity(kBtu),BuildingType,ZipCode,NumberofFloors,Outlier,City,YearBuilt,ThirdLargestPropertyUseTypeGFA,NaturalGas(kBtu),SiteEUIWN(kBtu/sf),PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,SourceEUI(kBtu/sf),CouncilDistrictCode,LargestPropertyUseType,PropertyName,NumberofBuildings,YearsENERGYSTARCertified,ThirdLargestPropertyUseType,SteamUse(kBtu),DataYear
406343.8125,1386445.375,,33462.0,WA,1.0,3401 Colorado Ave. S.,130.1000061,0.0,9.67,False,1386445.375,,Warehouse,41.40000153,47.57339,GREATER DUWAMISH,Compliant,7666207605,0.29,33462.0,-122.33735,1386445.0,NonResidential,98134.0,1.0,,Seattle,1964,,0.0,41.40000153,0.0,Non-Refrigerated Warehouse,33462.0,130.1000061,2,Non-Refrigerated Warehouse,3401 Colorado Ave S. Whse,1.0,,,0.0,2016
48871.19922,415364.5938,4500.0,23903.0,WA,65.0,1000 S WELLER ST,38.29999924,2486.159912,14.37,False,486884.9063,Worship Facility,Warehouse,18.20000076,47.59774,DOWNTOWN,Compliant,8170100295,0.6,23903.0,-122.31936,166749.0,NonResidential,98104.0,1.0,,Seattle,1930,,248616.0,21.29999924,0.0,"Non-Refrigerated Warehouse, Worship Facility",18350.0,34.29999924,2,Non-Refrigerated Warehouse,KLC GROUP LLC,1.0,,,0.0,2016
321668.5,2177064.75,0.0,46100.0,WA,75.0,802 Terry Ave.,106.8000031,5312.370117,78.19,False,2412536.25,Parking,K-12 School,47.20000076,47.60776,EAST,Compliant,5392100055,1.7,46100.0,-122.32481000000001,1097533.0,Campus,98104.0,4.0,,Seattle,1923,,531237.0,52.29999924,0.0,"K-12 School, Parking",46100.0,101.1999969,3,K-12 School,O'Dea High School,1.0,,,548294.6875,2016
22570.19922,608755.375,,21936.0,WA,96.0,11010 Greenwood Ave N,40.29999924,5317.459961,28.78,False,686216.5,,Worship Facility,27.79999924,47.70901,NORTHWEST,Compliant,8911000155,1.31,21936.0,-122.35498,77010.0,NonResidential,98133.0,2.0,,Seattle,1951,,531746.0,31.29999924,0.0,Worship Facility,21936.0,36.5,5,Worship Facility,Bethel Presbyterian Church,1.0,,,0.0,2016
265016.4063,904236.0,,23250.0,WA,55.0,4714 Rainier Ave S,126.6999969,0.0,6.3,False,888432.5,,Small- and Mid-Sized Office,41.09999847,47.56029,SOUTHEAST,Compliant,3929900010,0.27,23250.0,-122.2858,904236.0,NonResidential,98118.0,2.0,,Seattle,1967,,0.0,40.40000153,0.0,Office,22014.0,129.0,2,Office,EJ and J Pacific,1.0,,,0.0,2016
176070.9063,2794837.0,0.0,30000.0,WA,32.0,4800 Denver Ave S.,155.5,21940.83008,120.72,False,3246531.0,Parking,Warehouse,93.19999695,47.55966,GREATER DUWAMISH,Compliant,3957900098,4.02,30000.0,-122.33146,600754.0,NonResidential,98134.0,1.0,,Seattle,1960,,2194083.0,108.1999969,0.0,"Non-Refrigerated Warehouse, Parking",30000.0,139.6999969,2,Non-Refrigerated Warehouse,McKinstry SEA - 4800 Denver Warehouse,1.0,,,0.0,2016
252658.5,1968907.25,,51410.0,WA,87.0,5000 S.W. Spokane St.,84.19999695,11068.36426,64.79,True,2256911.75,,K-12 School,38.29999924,47.57269,SOUTHWEST,Error - Correct Default Data,6318000005,1.26,51410.0,-122.39673,862071.0,SPS-District K-12,98116.0,1.0,,Seattle,1962,,1106836.0,43.90000153,0.0,K-12 School,51410.0,75.30000305,1,K-12 School,Schmitz Park Building,1.0,,,0.0,2016
6056265.5,26416770.0,303000.0,1074552.0,WA,65.0,737 Olive Way,115.40000149999999,57527.89453,449.59,False,26932200.0,Hotel,Mixed Use Property,43.0,47.61376,DOWNTOWN,Compliant,6364000000,0.42,962428.0,-122.33445,20663978.0,NonResidential,98101.0,39.0,,Seattle,2009,141450.0,5752789.0,43.79999924,112124.0,"Hotel, Multifamily Housing, Parking",311521.0,115.40000149999999,7,Multifamily Housing,Olive 8,1.0,,Parking,0.0,2016
253588.5,1027230.875,,23022.0,WA,78.0,11000 LAKE CITY WAY NE,127.59999850000001,1619.869995,14.64,False,1075427.75,,Small- and Mid-Sized Office,44.59999847,47.70868,NORTH,Compliant,8902500361,0.64,23022.0,-122.30089,865244.0,NonResidential,98125.0,4.0,,Seattle,1980,,161987.0,46.70000076,0.0,Office,23022.0,125.40000149999999,5,Office,(ID25268) LANDMARK BUILDING,1.0,,,0.0,2016
235929.7969,3064039.5,,31569.0,WA,12.0,4500 4th Avenue South,157.3999939,22590.46875,125.59,False,3344952.0,,Warehouse,92.80000305,47.563179999999996,GREATER DUWAMISH,Compliant,3958900645,3.98,31569.0,-122.32888999999999,804992.0,NonResidential,98134.0,1.0,,Seattle,1962,,2259047.0,101.4000015,0.0,Non-Refrigerated Warehouse,33000.0,148.5,2,Non-Refrigerated Warehouse,Pedersens Rentals,1.0,,,0.0,2016
52113.89844,177812.7969,,22509.0,WA,57.0,4424 4th Ave. S.,24.79999924,0.0,1.24,False,177812.7969,,Warehouse,7.900000095,47.56362,GREATER DUWAMISH,Compliant,3958900650,0.06,22509.0,-122.32876,177813.0,NonResidential,98134.0,1.0,,Seattle,1956,,0.0,7.900000095,0.0,Non-Refrigerated Warehouse,22509.0,24.79999924,2,Non-Refrigerated Warehouse,Pedersen Party Rentals,1.0,,,0.0,2016
128166.0,1073156.375,8800.0,39984.0,WA,75.0,4400 4TH AVE S,53.40000153,6358.540039,36.82,False,1163530.25,Office,Warehouse,26.79999924,47.564240000000005,GREATER DUWAMISH,Compliant,3958900786,0.92,39984.0,-122.32902,437302.0,NonResidential,98134.0,1.0,,Seattle,1956,,635854.0,29.10000038,0.0,"Non-Refrigerated Warehouse, Office",31184.0,51.0,2,Non-Refrigerated Warehouse,(ID25278) 4400 BUILDING,1.0,,,0.0,2016
259822.5938,2556131.0,,73769.0,WA,92.0,1058 E. Mercer St.,67.30000305,16696.16211,94.85,True,2904558.75,,K-12 School,34.70000076,47.62442,EAST,Error - Correct Default Data,6852700355,1.29,73769.0,-122.31838,886515.0,SPS-District K-12,98102.0,2.0,,Seattle,1925,,1669616.0,39.40000153,0.0,K-12 School,73769.0,61.5,3,K-12 School,Lowell Elementary,1.0,,,0.0,2016
65467.5,719905.1875,,26440.0,WA,91.0,500 Broadway E,51.29999924,4965.300293,27.93,False,826275.1875,,Worship Facility,27.20000076,47.62322037,EAST,Compliant,6852700670,1.06,26440.0,-122.32001699999999,223375.0,NonResidential,98102.0,1.0,,Seattle,1906,,496530.0,31.29999924,0.0,Worship Facility,26440.0,46.20000076,3,Worship Facility,All Pilgrims Christian Church,1.0,,,0.0,2016
328289.5,1436773.875,,43578.0,WA,83.0,7711 43rd Ave. N.E.,84.90000153,3166.5,24.63,True,1436773.875,,K-12 School,31.70000076,47.68503,NORTHEAST,Error - Correct Default Data,6392002430,0.57,43578.0,-122.28267,1120124.0,SPS-District K-12,98115.0,1.0,,Seattle,1961,,316650.0,31.70000076,0.0,K-12 School,45370.0,84.90000153,4,K-12 School,Decatur Building,1.0,,,0.0,2016
210289.2969,1162561.125,,28500.0,WA,92.0,1802 36TH AVE,94.69999695,4450.540039,28.64,False,1300765.5,,K-12 School,37.40000153,47.617909999999995,CENTRAL,Compliant,9103000660,1.0,28500.0,-122.28594,717507.0,NonResidential,98122.0,2.0,,Seattle,2009,,445054.0,41.79999924,0.0,K-12 School,31100.0,87.5,3,K-12 School,Epiphany School,4.0,,,0.0,2016
246350.9063,840549.375,,23355.0,WA,77.0,1848 Westlake Avenue North,120.40000149999999,0.0,5.86,False,840549.375,,Small- and Mid-Sized Office,38.40000153,47.636140000000005,LAKE UNION,Compliant,4088803945,0.25,23355.0,-122.33981999999999,840549.0,NonResidential,98109.0,3.0,,Seattle,1949,,0.0,38.40000153,0.0,Office,21915.0,120.40000149999999,7,Office,1848 Building,1.0,,,0.0,2016
552255.0,3542708.5,1180.0,30840.0,WA,30.0,1818 Westlake Ave N,261.8999939,16584.14063,101.21,False,3840161.75,Restaurant,Small- and Mid-Sized Office,116.40000149999999,47.63575,MAGNOLIA / QUEEN ANNE,Compliant,4088803975,3.28,30840.0,-122.33895,1884294.0,NonResidential,98109.0,4.0,,Seattle,1965,,1658414.0,126.1999969,0.0,"Office, Restaurant",29255.0,251.60000609999997,7,Office,Waterworks Offices + Marina,1.0,,,0.0,2016
24049.30078,317794.4063,,21850.0,WA,100.0,3416 E. Marion,26.0,2357.380127,13.09,False,359962.5938,,Worship Facility,14.5,47.61118,CENTRAL,Compliant,9184700280,0.6,21850.0,-122.288,82056.0,NonResidential,98122.0,1.0,,Seattle,1900,,235738.0,16.5,0.0,Worship Facility,21850.0,23.10000038,3,Worship Facility,St. Therese Parish,1.0,,,0.0,2016
313468.0,2799595.0,,45500.0,WA,77.0,77 Yesler Way,121.3000031,7889.02002,122.0,False,2934339.25,,Hotel,61.5,47.60154,DOWNTOWN,Compliant,5247800005,2.68,45500.0,-122.3352,1069553.0,NonResidential,98104.0,4.0,,Seattle,1914,,788902.0,64.5,0.0,Hotel,45500.0,116.90000149999999,7,Hotel,Pioneer Square Hotel,1.0,,,941139.6875,2016
147639.0938,503744.6875,,25450.0,WA,99.0,210 1St Ave S,60.79999924,0.0,3.51,False,492844.5938,,Hotel,19.79999924,47.60035,DOWNTOWN,Non-Compliant,5247800130,0.14,25450.0,-122.33379,503745.0,NonResidential,98104.0,3.0,Low outlier,Seattle,1900,,0.0,19.39999962,0.0,Hotel,25450.0,62.20000076,7,Hotel,J & M HOTEL BUILDING (ID25553),1.0,,,0.0,2016
136773.9063,466672.6875,,23050.0,WA,27.0,1109 N NORTHLAKE WAY,66.30000305,0.0,3.25,False,486485.3125,,Warehouse,20.20000076,47.64793,LAKE UNION,Compliant,4088804520,0.14,23050.0,-122.34358,466673.0,NonResidential,98103.0,1.0,,Seattle,1938,,0.0,21.10000038,0.0,Non-Refrigerated Warehouse,23050.0,63.59999847,4,Non-Refrigerated Warehouse,1109 N NORTHLAKE WAY,1.0,,,0.0,2016
928526.0,3168131.0,,48350.0,WA,45.0,1341 N Northlake Way,234.60000609999997,0.0,22.09,False,3280955.5,,Small- and Mid-Sized Office,72.19999695,47.64747,LAKE UNION,Compliant,4088804565,0.46,48350.0,-122.34086,3168131.0,NonResidential,98103.0,4.0,,Seattle,2008,,0.0,74.69999695,0.0,Office,,226.60000609999997,4,,Talon Northlake LLC,1.0,,,0.0,2016
402718.0,1582655.875,,46059.0,WA,82.0,809 NE 45 STREET,100.1999969,2085.8198239999997,20.66,False,1656820.0,,Retail Store,34.40000153,47.66097,NORTHEAST,Compliant,4092300005,0.45,46059.0,-122.3192,1374074.0,NonResidential,98105.0,1.0,,Seattle,1930,,208582.0,36.0,0.0,Retail Store,46000.0,98.59999847,4,Retail Store,PETCO,1.0,,,0.0,2016
234290.9063,817409.625,,23595.0,WA,72.0,6300 9th Ave NE,107.5,180.08999630000002,6.53,False,823716.875,,Medical Office,34.59999847,47.67437,NORTHEAST,Compliant,9221400445,0.28,23595.0,-122.3181,799401.0,NonResidential,98115.0,2.0,,Seattle,1970,,18009.0,34.90000153,0.0,Medical Office,23595.0,107.1999969,4,Medical Office,Seattle Healing Arts,1.0,,,0.0,2016
121366.1016,847097.8125,,28142.0,WA,96.0,122 South Jackson,66.19999695,923.8099976,34.08,False,911154.125,,Small- and Mid-Sized Office,30.10000038,47.59938,DOWNTOWN,Compliant,5247800350,1.21,28142.0,-122.33328,414101.0,NonResidential,98104.0,3.0,,Seattle,1900,,92381.0,32.40000153,0.0,Office,28142.0,64.19999695,7,Office,Herman Blumenthal Building,1.0,,,340615.5938,2016
153675.7969,713326.875,6685.0,39030.0,WA,99.0,119 S. Main Street,49.29999924,1889.8499760000002,13.69,False,773324.6875,Retail Store,Small- and Mid-Sized Office,18.39999962,47.599790000000006,DOWNTOWN,Compliant,5247800360,0.35,39030.0,-122.33318,524342.0,NonResidential,98104.0,4.0,,Seattle,1902,,188985.0,20.0,0.0,"Office, Retail Store",32001.0,47.70000076,7,Office,Union Trust Building,1.0,,,0.0,2016
468222.3125,2092696.0,22376.0,47215.0,WA,58.0,206 1st Avenue South,135.1000061,9918.134766,63.81,False,2136896.0,Retail Store,Small- and Mid-Sized Office,45.5,47.60071,DOWNTOWN,Compliant,5247800380,1.35,47215.0,-122.33377,1597575.0,NonResidential,98104.0,3.0,,Seattle,1909,,991813.0,46.40000153,0.0,"Office, Retail Store",23659.0,131.6000061,7,Office,Buttnick City Loan,0.0,,,0.0,2016
98694.39844,336745.4063,,36940.0,WA,100.0,1525 11th Ave,28.60000038,0.0,2.35,False,336745.4063,,Retail Store,9.100000381000001,47.614779999999996,EAST,Compliant,6003500420,0.06,36940.0,-122.31846999999999,336745.0,NonResidential,98122.0,2.0,,Seattle,1916,,0.0,9.100000381000001,0.0,Retail Store,36940.0,28.60000038,3,Retail Store,Capital Hill,1.0,,,0.0,2016
311067.3125,1264626.875,714.0,30240.0,WA,78.0,1521 10th Ave,108.3000031,2032.6499019999999,18.19,False,1316900.75,Restaurant,Retail Store,38.40000153,47.61466,EAST,Compliant,6003500470,0.6,30240.0,-122.31983999999999,1061362.0,NonResidential,98122.0,1.0,,Seattle,1920,,203265.0,40.0,0.0,"Restaurant, Retail Store",32205.0,107.6999969,3,Retail Store,The Ford Building,1.0,,,0.0,2016
1056786.375,3605755.5,9127.0,35202.0,WA,2.0,666 S. Dearborn St,339.5,0.0,25.14,False,3605755.5,Bank Branch,Small- and Mid-Sized Office,108.09999850000001,47.59644,DOWNTOWN,Compliant,5247802530,0.71,35202.0,-122.32415,3605755.0,NonResidential,98104.0,3.0,,Seattle,1979,,0.0,108.09999850000001,0.0,"Bank Branch, Office",24227.0,339.5,2,Office,International Building,1.0,,,0.0,2016
1262310.5,7202141.5,26082.0,95117.0,WA,1.0,1421 MINOR AVE,246.8000031,28951.378910000003,183.79,False,7437745.0,Parking,Senior Care Community,104.3000031,47.61318,EAST,Compliant,8725600380,1.93,69035.0,-122.32746999999999,4307003.0,NonResidential,98101.0,6.0,,Seattle,1969,,2895138.0,107.6999969,26082.0,"Parking, Senior Care Community",69035.0,239.89999390000003,7,Senior Care Community,FAERLAND TERRACE,1.0,,,0.0,2016
75706.79688,331059.5,,24600.0,WA,69.0,400 E PIKE ST,38.0,727.4799805,5.66,False,347690.5938,,Worship Facility,13.5,47.614259999999994,EAST,Compliant,8725600475,0.23,24600.0,-122.32661,258312.0,NonResidential,98122.0,2.0,,Seattle,1910,,72748.0,14.10000038,0.0,Worship Facility,24600.0,36.09999847,3,Worship Facility,(ID25743) FIRST COVENANT CHURCH,1.0,,,0.0,2016
597221.6875,2037720.625,,54863.0,WA,100.0,1703 California Ave SW,59.09999847,0.0,14.21,False,2066851.25,,Hospital,18.60000038,47.58767,SOUTHWEST,Compliant,9274200430,0.26,54863.0,-122.38672,2037720.0,NonResidential,98116.0,3.0,,Seattle,1961,,0.0,18.79999924,0.0,Hospital (General Medical & Surgical),109726.0,58.29999924,1,Hospital (General Medical & Surgical),Park West Skilled Nursing,0.0,,,0.0,2016
237431.0938,1031667.5,3744.0,27544.0,WA,94.0,400 East Pine Street,127.0,2215.526123,17.41,False,1092060.75,Parking,Small- and Mid-Sized Office,46.09999847,47.615429999999996,EAST,Compliant,8725600520,0.63,27544.0,-122.32656999999999,810115.0,NonResidential,98122.0,3.0,,Seattle,1917,,221553.0,48.79999924,0.0,"Office, Parking",22365.0,124.09999850000001,3,Office,Pine Building,1.0,,,0.0,2016
2423889.75,14585813.0,0.0,44739.0,WA,17.0,1410 E John St,738.5999756,63155.0,393.07,False,15006878.0,Parking,Supermarket / Grocery Store,326.0,47.62048,EAST,Compliant,6003501820,8.79,44739.0,-122.31386,8270312.0,NonResidential,98112.0,1.0,,Seattle,1998,,6315500.0,335.39999389999997,0.0,"Parking, Supermarket/Grocery Store",44739.0,728.7000122000001,3,Supermarket/Grocery Store,Safeway 1551 - E John St,1.0,,,0.0,2016
55624.30078,866806.0,400.0,21562.0,WA,20.0,7704 24th Ave NW,68.30000305,6770.159668000001,37.28,False,1000251.875,Pre-school/Daycare,Worship Facility,40.40000153,47.68517,BALLARD,Compliant,6021503160,1.73,21562.0,-122.38733,189790.0,NonResidential,98117.0,2.0,,Seattle,1956,,677016.0,46.59999847,0.0,"Pre-school/Daycare, Worship Facility",21052.0,60.90000153,6,Worship Facility,Philadelphia church,1.0,,,0.0,2016
183054.7031,1845150.625,,38297.0,WA,85.0,1617 38th Ave. E.,93.80000305,12205.67871,69.18,True,2127889.25,,K-12 School,48.20000076,47.63408,EAST,Error - Correct Default Data,5318100820,1.81,38297.0,-122.28483,624583.0,SPS-District K-12,98112.0,3.0,,Seattle,1925,,1220568.0,55.59999847,0.0,K-12 School,38297.0,84.69999695,3,K-12 School,McGilvra Elementary,1.0,,,0.0,2016
1924631.5,20628680.0,72317.0,153312.0,WA,51.0,1630 43rd Ave. E.,167.0,140618.375,792.6,False,22092840.0,Parking,Senior Care Community,93.0,47.63429,EAST,Compliant,5318102110,5.17,153312.0,-122.27651999999999,6566843.0,NonResidential,98112.0,16.0,,Seattle,1963,4722.0,14061838.0,99.59999847,0.0,"Parking, Senior Care Community, Worship Facility",148590.0,159.6000061,3,Senior Care Community,Park Shore Senior Living,1.0,,Worship Facility,0.0,2016
6841566.5,27684480.0,181047.0,1206670.0,WA,87.0,2201 9th Ave. / 820 Blanchard St.,152.3999939,43410.53125,393.29,False,27917688.0,Multifamily Housing,Mixed Use Property,54.59999847,47.618109999999994,DOWNTOWN,Compliant,8729760000,0.33,1004813.0,-122.33908000000001,23343425.0,NonResidential,98121.0,19.0,,Seattle,2009,177210.0,4341053.0,55.0,201857.0,"Multifamily Housing, Office, Parking, Restaurant",319361.0,153.3999939,7,Office,2201 / Enso Condominiums - SEDO,1.0,20162015,Parking,0.0,2016
136674.9063,826488.6875,0.0,24200.0,WA,73.0,7100 42ND AVENUE SOUTH,79.40000153,3601.539795,22.38,False,900697.125,Parking,Worship Facility,34.20000076,47.53857,SOUTHEAST,Compliant,8800000005,0.92,24200.0,-122.28026000000001,466335.0,NonResidential,98118.0,1.0,,Seattle,1968,,360154.0,37.20000076,0.0,"Parking, Worship Facility",24200.0,76.09999847,2,Worship Facility,IGLESIA NI CRISTO,1.0,,,0.0,2016
61771.10156,1219863.125,,23222.0,WA,62.0,421 N. 117th,123.6999969,10091.0,55.06,False,1331981.25,,K-12 School,81.30000305,47.71387,NORTHWEST,Compliant,6140100225,2.37,23222.0,-122.3535,210763.0,NonResidential,98133.0,2.0,,Seattle,1938,,1009100.0,88.80000305,0.0,K-12 School,15006.0,114.6999969,5,K-12 School,Christ the King Middle School,1.0,,,0.0,2016
450472.5,3625407.5,,60000.0,WA,52.0,1415 Summit Avenue,150.3999939,20883.94922,121.63,False,3928621.25,,K-12 School,74.30000305,47.61339,EAST,Compliant,8804901000,2.03,60000.0,-122.32593999999999,1537012.0,NonResidential,98122.0,3.0,,Seattle,1904,,2088395.0,80.5,0.0,K-12 School,48783.0,143.8999939,3,K-12 School,Northwest School,1.0,,,0.0,2016
422202.3125,1440554.25,5408.0,30408.0,WA,61.0,1515 Dexter Ave. N.,184.6000061,0.0,10.04,False,1469861.875,Parking,Other,57.59999847,47.63303,MAGNOLIA / QUEEN ANNE,Compliant,8807900070,0.33,30408.0,-122.34268,1440554.0,NonResidential,98109.0,3.0,,Seattle,1980,,0.0,58.79999924,0.0,"Bank Branch, Parking",25000.0,180.8999939,7,Bank Branch,Salal Credit Union,1.0,,,0.0,2016
278322.0,1465795.75,7200.0,30109.0,WA,89.0,1725 Westlake Ave. N,128.6999969,5161.609863000001,34.03,False,1589657.75,Parking,Small- and Mid-Sized Office,51.59999847,47.63439,MAGNOLIA / QUEEN ANNE,Compliant,8807900390,1.13,30109.0,-122.34078000000001,949635.0,NonResidential,98109.0,3.0,,Seattle,1920,,516161.0,56.0,0.0,"Office, Parking",28400.0,124.09999850000001,7,Office,McHugh,1.0,,,0.0,2016
312166.1875,1813718.0,,39929.0,WA,82.0,3800 S.W. Findlay,110.6999969,7486.066895,47.18,True,2001873.25,,K-12 School,45.40000153,47.55257,SOUTHWEST,Error - Correct Default Data,9396700035,1.18,39929.0,-122.38018999999998,1065111.0,SPS-District K-12,98126.0,2.0,,Seattle,1964,,748607.0,50.09999847,0.0,K-12 School,39929.0,103.4000015,1,K-12 School,Fairmount Park Elementary,1.0,,,0.0,2016
64270.60156,917100.3125,,25481.0,WA,92.0,2400 8th Ave W,61.40000153,6978.089844,38.59,False,1052797.5,,Small- and Mid-Sized Office,36.0,47.63985,MAGNOLIA / QUEEN ANNE,Compliant,9405800065,1.51,25481.0,-122.36712,219291.0,NonResidential,98119.0,2.0,,Seattle,1960,,697809.0,41.29999924,0.0,Office,25481.0,55.79999924,7,Office,Queen Anne Evangelical Lutheran Church,1.0,,,0.0,2016
1992345.25,19423344.0,,141297.0,WA,76.0,7500 Seward Park Ave S,253.10000609999997,126254.6016,717.93,False,20378838.0,,Senior Care Community,137.5,47.53515,SOUTHEAST,Compliant,9412400225,5.08,141297.0,-122.26556000000001,6797882.0,NonResidential,98118.0,1.0,,Seattle,1967,,12625460.0,144.1999969,0.0,Senior Care Community,141297.0,244.89999390000003,2,Senior Care Community,Caroline Kline Galland Home,1.0,,,0.0,2016
486507.6875,2119806.25,4874.0,27788.0,WA,73.0,1265 Republican St.,152.1999969,4598.419922,35.99,False,2127889.25,Other - Restaurant/Bar,Small- and Mid-Sized Office,56.59999847,47.62298,LAKE UNION,Compliant,6849200110,1.3,27788.0,-122.33081999999999,1659964.0,NonResidential,98109.0,2.0,,Seattle,1912,,459842.0,56.79999924,0.0,"Office, Other - Restaurant/Bar",32610.0,151.8999939,7,Office,Supply Laundry Building,1.0,,,0.0,2016
284054.0,1943899.25,,41704.0,WA,73.0,13700 Aurora Ave. N.,99.80000305,9747.070313,58.52,False,1974631.125,,Hotel,46.59999847,47.729,NORTHWEST,Compliant,6149700055,1.4,33120.0,-122.34473,969192.0,NonResidential,98133.0,4.0,,Seattle,1990,,974707.0,47.29999924,8584.0,Hotel,41704.0,97.5,5,Hotel,Comfort Inn and Suites,1.0,,,0.0,2016
56828.30078,588856.125,,22324.0,WA,53.0,101 S. Dakota,56.5,3949.580322,22.33,False,723060.1875,,Warehouse,28.0,47.566829999999996,GREATER DUWAMISH,Compliant,6172900280,1.0,22324.0,-122.33358,193898.0,NonResidential,98134.0,2.0,,Seattle,1941,,394958.0,34.40000153,0.0,Non-Refrigerated Warehouse,21000.0,48.70000076,2,Non-Refrigerated Warehouse,101 S. Dakota,1.0,,,0.0,2016
281869.6875,1072151.375,9175.0,27600.0,WA,84.0,610 E Pine Street,141.8000031,1104.119995,12.57,False,1103795.25,Retail Store,Small- and Mid-Sized Office,48.0,47.61545,EAST,Compliant,8804900480,0.46,27600.0,-122.3238,961739.0,NonResidential,98122.0,3.0,,Seattle,1922,,110412.0,49.40000153,0.0,"Office, Retail Store",13175.0,140.3000031,3,Office,1605 Boylston,1.0,,,0.0,2016
778957.375,6135173.0,,55974.0,WA,98.0,4700 Phinney Avenue North,222.10000609999997,34773.69922,203.21,False,6412428.0,,Senior Care Community,109.59999850000001,47.66312,Northwest,Compliant,9521100080,3.63,55974.0,-122.35311000000002,2657803.0,NonResidential,98103.0,2.0,,Seattle,1961,,3477370.0,114.5,0.0,Senior Care Community,56000.0,214.1999969,6,Senior Care Community,Columbia Lutheran Home,1.0,,,0.0,2016
373387.1875,2240342.0,,52901.0,WA,75.0,3701 S. Kenyon St.,102.1999969,9663.448242,60.2,True,2508012.0,,K-12 School,42.29999924,47.53074,GREATER DUWAMISH,Error - Correct Default Data,4006000598,1.14,52901.0,-122.28491000000001,1273997.0,SPS-District K-12,98118.0,2.0,,Seattle,1971,,966345.0,47.40000153,0.0,K-12 School,52901.0,94.80000305,2,K-12 School,Wing Luke Elementary,1.0,,,0.0,2016
217967.7031,1981360.0,,22583.0,WA,95.0,3540 NE 110th St,167.6000061,12376.54004,70.92,False,2123591.75,,Senior Care Community,87.69999695,47.70883,NORTH,Compliant,4077800532,3.14,22583.0,-122.28886999999999,743706.0,NonResidential,98125.0,1.0,,Seattle,1954,,1237654.0,94.0,0.0,Senior Care Community,22583.0,161.0,5,Senior Care Community,Saint Anne Nursing and Rehab Center,1.0,,,0.0,2016
675745.375,2305643.5,6750.0,31686.0,WA,35.0,1501 N. 45th ST.,228.5,0.0,16.07,False,2305643.5,Parking,Small- and Mid-Sized Office,72.80000305,47.66117,LAKE UNION,Compliant,4083300310,0.51,24328.0,-122.3391,2305643.0,NonResidential,98103.0,3.0,,Seattle,1997,3743.0,0.0,72.80000305,7358.0,"Food Service, Library, Office, Parking",25927.0,228.5,4,Office,Solid Ground,0.0,,Food Service,0.0,2016
211069.9063,720170.6875,4720.0,26694.0,WA,92.0,1914 N 34th Street,92.69999695,0.0,5.02,False,735909.0,Parking,Small- and Mid-Sized Office,28.89999962,47.6483,LAKE UNION,Compliant,4083306580,0.19,20660.0,-122.33438000000001,720171.0,NonResidential,98103.0,3.0,,Seattle,1981,,0.0,29.5,6034.0,"Office, Parking",24914.0,90.80000305,4,Office,Lake Union Place,1.0,,,0.0,2016
66679.20313,227509.5,,29400.0,WA,69.0,10750 Aurora Ave N,28.60000038,0.0,1.59,False,227509.5,,Warehouse,9.100000381000001,47.70833,NORTHWEST,Compliant,6300000010,0.05,29400.0,-122.34428999999999,227509.0,NonResidential,98133.0,1.0,,Seattle,1972,,0.0,9.100000381000001,0.0,Non-Refrigerated Warehouse,25000.0,28.60000038,5,Non-Refrigerated Warehouse,Hansen Bros.,1.0,,,0.0,2016
153688.4063,1244150.0,,22452.0,WA,85.0,6100 Corson Ave South,110.59999850000001,7197.649901999999,41.88,False,1269576.0,,Hotel,55.40000153,47.547740000000005,GREATER DUWAMISH,Compliant,6920700025,1.87,22452.0,-122.32091000000001,524385.0,NonResidential,98108.0,3.0,,Seattle,1992,,719765.0,56.5,0.0,Hotel,22452.0,107.0,2,Hotel,Georgetown Inn,1.0,,,0.0,2016
463467.9063,1581352.75,,25767.0,WA,22.0,4500 University Way Ne,291.7999878,0.0,11.02,False,1620383.625,,Other,90.69999695,47.66148,NORTHEAST,Compliant,8816400105,0.43,25767.0,-122.31278999999999,1581352.0,NonResidential,98105.0,2.0,,Seattle,1912,,0.0,92.90000153,0.0,Bank Branch,17434.0,284.7999878,4,Bank Branch,192741-University,1.0,,,0.0,2016
372252.0938,1822834.25,14462.0,33910.0,WA,75.0,4518 University Way NE,158.5,5527.100098,38.21,False,1904055.75,Office,Retail Store,62.79999924,47.66188,NORTHEAST,Compliant,8816400135,1.13,33910.0,-122.31278999999999,1270124.0,NonResidential,98105.0,4.0,,Seattle,1953,,552710.0,65.59999847,0.0,"Office, Retail Store",14585.0,157.3000031,4,Retail Store,4518 University,1.0,,,0.0,2016
